ID,File_Name,Crop_Index,R_mean,G_mean,B_mean
M_158_2,M_158_2.mp4_sec_0012.jpg,10,211.7044,112.7199,164.6482
M_158_2,M_158_2.mp4_sec_0013.jpg,1,210.5181,112.6386,163.4302
M_158_2,M_158_2.mp4_sec_0013.jpg,2,211.1552,113.1552,164.0636
M_158_2,M_158_2.mp4_sec_0013.jpg,3,211.0,113.0,164.0
M_158_2,M_158_2.mp4_sec_0013.jpg,4,211.0,113.0,164.0
M_158_2,M_158_2.mp4_sec_0013.jpg,5,211.4375,113.51,164.5536
M_158_2,M_158_2.mp4_sec_0013.jpg,6,212.0229,112.0177,166.0214
M_158_2,M_158_2.mp4_sec_0013.jpg,7,211.7398,111.2476,165.3688
M_158_2,M_158_2.mp4_sec_0013.jpg,8,211.1079,113.1079,164.1079
M_158_2,M_158_2.mp4_sec_0013.jpg,9,211.5839,111.6755,165.5307
M_158_2,M_158_2.mp4_sec_0013.jpg,10,212.745,111.6194,166.0
M_158_2,M_158_2.mp4_sec_0014.jpg,1,211.9342,112.0968,165.8662
M_158_2,M_158_2.mp4_sec_0014.jpg,2,211.83,114.2742,164.7258
M_158_2,M_158_2.mp4_sec_0014.jpg,3,210.9424,112.8433,163.9542
M_158_2,M_158_2.mp4_sec_0014.jpg,4,210.7709,111.0015,164.4132
M_158_2,M_158_2.mp4_sec_0014.jpg,5,210.4686,112.4908,163.4893
M_158_2,M_158_2.mp4_sec_0014.jpg,6,213.1559,111.3363,165.9438
M_158_2,M_158_2.mp4_sec_0014.jpg,7,210.9778,111.4479,164.7118
M_158_2,M_158_2.mp4_sec_0014.jpg,8,212.122,112.0887,166.0998
M_158_2,M_158_2.mp4_sec_0014.jpg,9,211.4013,113.4013,163.7036
M_158_2,M_158_2.mp4_sec_0014.jpg,10,209.2121,111.2062,161.8337
M_158_2,M_158_2.mp4_sec_0015.jpg,1,211.9254,112.0746,165.8507
M_158_2,M_158_2.mp4_sec_0015.jpg,2,211.2616,113.4294,163.7783
M_158_2,M_158_2.mp4_sec_0015.jpg,3,212.595,115.5011,166.5698
M_158_2,M_158_2.mp4_sec_0015.jpg,4,212.1515,112.3274,166.0414
M_158_2,M_158_2.mp4_sec_0015.jpg,5,211.1559,113.1559,163.8795
M_158_2,M_158_2.mp4_sec_0015.jpg,6,212.0,112.0,166.0
M_158_2,M_158_2.mp4_sec_0015.jpg,7,213.2979,119.3038,170.2853
M_158_2,M_158_2.mp4_sec_0015.jpg,8,210.9106,113.0347,164.031
M_158_2,M_158_2.mp4_sec_0015.jpg,9,211.3592,113.5787,164.0155
M_158_2,M_158_2.mp4_sec_0015.jpg,10,211.0939,111.1205,165.0584
M_158_2,M_158_2.mp4_sec_0016.jpg,1,211.5233,111.7391,165.1981
M_158_2,M_158_2.mp4_sec_0016.jpg,2,210.9948,110.4176,164.612
M_158_2,M_158_2.mp4_sec_0016.jpg,3,213.456,115.8603,168.0525
M_158_2,M_158_2.mp4_sec_0016.jpg,4,211.3799,112.9675,164.5122
M_158_2,M_158_2.mp4_sec_0016.jpg,5,212.0155,112.1338,165.7066
M_158_2,M_158_2.mp4_sec_0016.jpg,6,211.6608,111.3319,165.4021
M_158_2,M_158_2.mp4_sec_0016.jpg,7,210.1486,111.303,163.5218
M_158_2,M_158_2.mp4_sec_0016.jpg,8,212.5292,111.6748,165.9616
M_158_2,M_158_2.mp4_sec_0016.jpg,9,211.0562,113.0562,164.0562
M_158_2,M_158_2.mp4_sec_0016.jpg,10,211.3917,111.6075,165.0103
M_158_2,M_158_2.mp4_sec_0017.jpg,1,211.9327,111.9239,165.9032
M_158_2,M_158_2.mp4_sec_0017.jpg,2,212.7118,111.3429,165.8012
M_158_2,M_158_2.mp4_sec_0017.jpg,3,212.7458,119.8551,170.8625
M_158_2,M_158_2.mp4_sec_0017.jpg,4,210.3636,112.2173,163.592
M_158_2,M_158_2.mp4_sec_0017.jpg,5,211.1072,111.1663,165.0776
M_158_2,M_158_2.mp4_sec_0017.jpg,6,211.9741,111.9741,165.9741
M_158_2,M_158_2.mp4_sec_0017.jpg,7,213.4812,119.0436,170.6201
M_158_2,M_158_2.mp4_sec_0017.jpg,8,212.0,112.0,166.0
M_158_2,M_158_2.mp4_sec_0017.jpg,9,212.9076,111.5418,166.003
M_158_2,M_158_2.mp4_sec_0017.jpg,10,209.1693,111.0702,162.2188
M_158_2,M_158_2.mp4_sec_0018.jpg,1,211.3082,111.3082,165.3082
M_158_2,M_158_2.mp4_sec_0018.jpg,2,210.1922,114.7635,165.2956
M_158_2,M_158_2.mp4_sec_0018.jpg,3,211.0783,113.2757,164.3769
M_158_2,M_158_2.mp4_sec_0018.jpg,4,211.2195,112.7731,164.221
M_158_2,M_158_2.mp4_sec_0018.jpg,5,211.0111,113.0111,164.0111
M_158_2,M_158_2.mp4_sec_0018.jpg,6,210.9024,109.5233,163.9889
M_158_2,M_158_2.mp4_sec_0018.jpg,7,211.9468,111.9763,165.9645
M_158_2,M_158_2.mp4_sec_0018.jpg,8,211.9047,111.9047,165.9047
M_158_2,M_158_2.mp4_sec_0018.jpg,9,211.9157,112.0961,165.8182
M_158_2,M_158_2.mp4_sec_0018.jpg,10,210.5107,112.5211,163.5122
M_158_2,M_158_2.mp4_sec_0019.jpg,1,212.2778,113.9423,165.7807
M_158_2,M_158_2.mp4_sec_0019.jpg,2,211.4704,112.9286,164.9632
M_158_2,M_158_2.mp4_sec_0019.jpg,3,210.9675,112.9675,163.8781
M_158_2,M_158_2.mp4_sec_0019.jpg,4,210.8687,111.8701,164.3304
M_158_2,M_158_2.mp4_sec_0019.jpg,5,209.487,110.5548,162.9351
M_158_2,M_158_2.mp4_sec_0019.jpg,6,210.6768,112.6768,163.6797
M_158_2,M_158_2.mp4_sec_0019.jpg,7,210.938,111.2496,164.7821
M_158_2,M_158_2.mp4_sec_0019.jpg,8,211.7078,114.0447,164.9928
M_158_2,M_158_2.mp4_sec_0019.jpg,9,211.6457,112.2157,165.5469
M_158_2,M_158_2.mp4_sec_0019.jpg,10,209.7706,111.6984,162.8066
M_158_2,M_158_2.mp4_sec_0020.jpg,1,211.0813,113.0813,164.0044
M_158_2,M_158_2.mp4_sec_0020.jpg,2,211.3644,113.7228,164.4634
M_158_2,M_158_2.mp4_sec_0020.jpg,3,212.6364,118.6364,170.6157
M_158_2,M_158_2.mp4_sec_0020.jpg,4,213.0347,119.2173,170.9327
M_158_2,M_158_2.mp4_sec_0020.jpg,5,209.2365,110.799,162.4331
M_158_2,M_158_2.mp4_sec_0020.jpg,6,209.9364,112.0909,162.6371
M_158_2,M_158_2.mp4_sec_0020.jpg,7,212.1944,115.6741,166.8707
M_158_2,M_158_2.mp4_sec_0020.jpg,8,211.6778,112.3252,165.3392
M_158_2,M_158_2.mp4_sec_0020.jpg,9,211.133,112.9113,164.1523
M_158_2,M_158_2.mp4_sec_0020.jpg,10,213.7502,111.122,166.0
M_158_2,M_158_2.mp4_sec_0021.jpg,1,212.1478,112.6356,165.7531
M_158_2,M_158_2.mp4_sec_0021.jpg,2,212.0887,112.6652,165.7531
M_158_2,M_158_2.mp4_sec_0021.jpg,3,211.3038,113.3038,164.3038
M_158_2,M_158_2.mp4_sec_0021.jpg,4,210.3378,111.4464,163.8115
M_158_2,M_158_2.mp4_sec_0021.jpg,5,211.5514,112.6837,164.9571
M_158_2,M_158_2.mp4_sec_0021.jpg,6,213.966,115.4782,167.2432
M_158_2,M_158_2.mp4_sec_0021.jpg,7,212.7339,111.6275,165.969
M_158_2,M_158_2.mp4_sec_0021.jpg,8,211.0887,111.0355,165.0532
M_158_2,M_158_2.mp4_sec_0021.jpg,9,211.1227,113.1227,164.1227
M_158_2,M_158_2.mp4_sec_0021.jpg,10,212.0,112.0,166.0
M_158_2,M_158_2.mp4_sec_0022.jpg,1,212.3703,110.983,165.4538
M_158_2,M_158_2.mp4_sec_0022.jpg,2,212.3119,112.4982,166.2409
M_158_2,M_158_2.mp4_sec_0022.jpg,3,211.3755,112.6438,164.7413
M_158_2,M_158_2.mp4_sec_0022.jpg,4,212.4967,111.7465,166.0
M_158_2,M_158_2.mp4_sec_0022.jpg,5,211.8492,112.1537,165.6896
M_158_2,M_158_2.mp4_sec_0022.jpg,6,212.4095,111.8197,166.0259
M_158_2,M_158_2.mp4_sec_0022.jpg,7,211.4479,110.8389,165.0429
M_158_2,M_158_2.mp4_sec_0022.jpg,8,211.3089,111.0872,165.1611
M_158_2,M_158_2.mp4_sec_0022.jpg,9,210.4494,111.6984,163.8248
M_158_2,M_158_2.mp4_sec_0022.jpg,10,211.0517,113.0517,164.0517
M_158_2,M_158_2.mp4_sec_0023.jpg,1,211.1382,112.6504,164.3821
M_158_2,M_158_2.mp4_sec_0023.jpg,2,211.2136,113.2195,163.8529
M_158_2,M_158_2.mp4_sec_0023.jpg,3,210.4693,111.0325,164.1264
M_158_2,M_158_2.mp4_sec_0023.jpg,4,212.3452,111.9682,166.1027
M_158_2,M_158_2.mp4_sec_0023.jpg,5,211.9231,113.2166,165.269
M_158_2,M_158_2.mp4_sec_0023.jpg,6,212.8825,118.5447,170.1057
M_158_2,M_158_2.mp4_sec_0023.jpg,7,211.5639,111.5654,165.5469
M_158_2,M_158_2.mp4_sec_0023.jpg,8,211.8522,111.7007,165.7517
M_158_2,M_158_2.mp4_sec_0023.jpg,9,211.1493,112.9128,164.2676
M_158_2,M_158_2.mp4_sec_0023.jpg,10,210.748,112.7487,163.7487
M_158_2,M_158_2.mp4_sec_0024.jpg,1,212.9667,111.4974,166.0177
M_158_2,M_158_2.mp4_sec_0024.jpg,2,211.2469,116.7354,167.0244
M_158_2,M_158_2.mp4_sec_0024.jpg,3,212.6009,112.1899,166.2313
M_158_2,M_158_2.mp4_sec_0024.jpg,4,209.8588,111.8588,162.8588
M_158_2,M_158_2.mp4_sec_0024.jpg,5,210.7295,112.3363,163.4191
M_158_2,M_158_2.mp4_sec_0024.jpg,6,211.6733,111.9808,165.5351
M_158_2,M_158_2.mp4_sec_0024.jpg,7,213.7664,116.8714,168.3865
M_158_2,M_158_2.mp4_sec_0024.jpg,8,213.3274,111.3319,166.0
M_158_2,M_158_2.mp4_sec_0024.jpg,9,213.0791,119.4472,171.054
M_158_2,M_158_2.mp4_sec_0024.jpg,10,212.1855,112.0296,165.986
M_158_2,M_158_2.mp4_sec_0025.jpg,1,212.5296,111.754,166.0144
M_158_2,M_158_2.mp4_sec_0025.jpg,2,209.6118,111.013,162.9113
M_158_2,M_158_2.mp4_sec_0025.jpg,3,212.7994,111.0281,165.6205
M_158_2,M_158_2.mp4_sec_0025.jpg,4,213.9134,118.5628,170.4091
M_158_2,M_158_2.mp4_sec_0025.jpg,5,212.018,112.018,166.018
M_158_2,M_158_2.mp4_sec_0025.jpg,6,211.0916,113.4091,163.3694
M_158_2,M_158_2.mp4_sec_0025.jpg,7,210.7424,112.7424,163.7424
M_158_2,M_158_2.mp4_sec_0025.jpg,8,212.2258,111.2951,165.5678
M_158_2,M_158_2.mp4_sec_0025.jpg,9,211.285,113.4481,164.3853
M_158_2,M_158_2.mp4_sec_0025.jpg,10,211.3694,114.2157,165.119
M_158_2,M_158_2.mp4_sec_0026.jpg,1,211.9919,111.983,165.9889
M_158_2,M_158_2.mp4_sec_0026.jpg,2,212.037,112.0599,165.9172
M_158_2,M_158_2.mp4_sec_0026.jpg,3,212.0347,112.7295,165.7029
M_158_2,M_158_2.mp4_sec_0026.jpg,4,210.5225,113.2409,164.0089
M_158_2,M_158_2.mp4_sec_0026.jpg,5,209.6622,110.7871,163.0407
M_158_2,M_158_2.mp4_sec_0026.jpg,6,211.5965,111.7857,165.5018
M_158_2,M_158_2.mp4_sec_0026.jpg,7,211.8854,111.8854,165.8854
M_158_2,M_158_2.mp4_sec_0026.jpg,8,211.0451,113.5639,164.4752
M_158_2,M_158_2.mp4_sec_0026.jpg,9,209.6696,110.391,163.2424
M_158_2,M_158_2.mp4_sec_0026.jpg,10,211.2321,113.2321,163.7871
M_158_2,M_158_2.mp4_sec_0027.jpg,1,210.929,110.8137,164.8522
M_158_2,M_158_2.mp4_sec_0027.jpg,2,211.1988,113.1707,164.0436
M_158_2,M_158_2.mp4_sec_0027.jpg,3,210.6208,113.0488,163.9667
M_158_2,M_158_2.mp4_sec_0027.jpg,4,211.9475,114.4065,165.7901
M_158_2,M_158_2.mp4_sec_0027.jpg,5,211.6497,112.3385,165.2905
M_158_2,M_158_2.mp4_sec_0027.jpg,6,212.2602,111.7827,165.9438
M_158_2,M_158_2.mp4_sec_0027.jpg,7,212.0399,112.0399,166.0399
M_158_2,M_158_2.mp4_sec_0027.jpg,8,214.1256,118.9919,170.3518
M_158_2,M_158_2.mp4_sec_0027.jpg,9,212.0059,111.997,166.0
M_158_2,M_158_2.mp4_sec_0027.jpg,10,211.7546,111.7827,165.7273
M_158_2,M_158_2.mp4_sec_0028.jpg,1,211.252,112.2868,163.7901
M_158_2,M_158_2.mp4_sec_0028.jpg,2,211.17,113.17,164.17
M_158_2,M_158_2.mp4_sec_0028.jpg,3,212.0,112.0,166.0
M_158_2,M_158_2.mp4_sec_0028.jpg,4,212.6349,111.7332,165.6999
M_158_2,M_158_2.mp4_sec_0028.jpg,5,211.6644,111.6733,165.6526
M_158_2,M_158_2.mp4_sec_0028.jpg,6,209.8433,111.0273,163.1131
M_158_2,M_158_2.mp4_sec_0028.jpg,7,212.1885,110.6585,165.1685
M_158_2,M_158_2.mp4_sec_0028.jpg,8,211.7561,112.2764,165.4848
M_158_2,M_158_2.mp4_sec_0028.jpg,9,211.4375,113.4287,163.7073
M_158_2,M_158_2.mp4_sec_0028.jpg,10,210.9424,111.0118,164.8241
M_158_2,M_158_2.mp4_sec_0029.jpg,1,210.4176,111.4154,163.1663
M_158_2,M_158_2.mp4_sec_0029.jpg,2,211.3119,111.3119,165.3119
M_158_2,M_158_2.mp4_sec_0029.jpg,3,210.3851,110.7812,163.7583
M_158_2,M_158_2.mp4_sec_0029.jpg,4,210.745,112.9719,163.8071
M_158_2,M_158_2.mp4_sec_0029.jpg,5,210.575,110.85,164.4213
M_158_2,M_158_2.mp4_sec_0029.jpg,6,211.4109,112.9024,163.8034
M_158_2,M_158_2.mp4_sec_0029.jpg,7,211.5772,111.5772,165.5772
M_158_2,M_158_2.mp4_sec_0029.jpg,8,212.0118,111.9941,166.0
M_158_2,M_158_2.mp4_sec_0029.jpg,9,210.8411,113.1242,163.9165
M_158_2,M_158_2.mp4_sec_0029.jpg,10,211.98,112.116,165.8884
M_158_2,M_158_2.mp4_sec_0030.jpg,1,209.456,110.8958,162.3629
M_158_2,M_158_2.mp4_sec_0030.jpg,2,211.8965,112.0473,165.8123
M_158_2,M_158_2.mp4_sec_0030.jpg,3,211.0333,111.0333,165.0333
M_158_2,M_158_2.mp4_sec_0030.jpg,4,211.221,112.7894,164.4176
M_158_2,M_158_2.mp4_sec_0030.jpg,5,210.4427,110.4989,164.4072
M_158_2,M_158_2.mp4_sec_0030.jpg,6,211.2542,111.2542,165.2542
M_158_2,M_158_2.mp4_sec_0030.jpg,7,211.0525,113.0495,163.9815
M_158_2,M_158_2.mp4_sec_0030.jpg,8,211.7421,111.7421,165.7421
M_158_2,M_158_2.mp4_sec_0030.jpg,9,211.4863,113.6305,164.867
M_158_2,M_158_2.mp4_sec_0030.jpg,10,211.2557,112.8049,164.456
M_158_3,M_158_3.mp4_sec_0000.jpg,1,211.7568,112.5506,165.3533
M_158_3,M_158_3.mp4_sec_0000.jpg,2,211.9497,112.0739,165.8285
M_158_3,M_158_3.mp4_sec_0000.jpg,3,211.9653,114.153,164.5484
M_158_3,M_158_3.mp4_sec_0000.jpg,4,211.8448,111.8271,165.8389
M_158_3,M_158_3.mp4_sec_0000.jpg,5,210.8492,112.9749,163.6644
M_158_3,M_158_3.mp4_sec_0000.jpg,6,212.7147,111.8928,166.1707
M_158_3,M_158_3.mp4_sec_0000.jpg,7,213.0111,115.6268,166.5188
M_158_3,M_158_3.mp4_sec_0000.jpg,8,212.0976,112.4701,165.9394
M_158_3,M_158_3.mp4_sec_0000.jpg,9,213.2661,116.9246,168.2055
M_158_3,M_158_3.mp4_sec_0000.jpg,10,211.2373,113.6497,164.4945
M_158_3,M_158_3.mp4_sec_0001.jpg,1,211.2786,113.0067,164.4146
M_158_3,M_158_3.mp4_sec_0001.jpg,2,209.9682,111.8219,163.031
M_158_3,M_158_3.mp4_sec_0001.jpg,3,210.7753,113.6157,164.493
M_158_3,M_158_3.mp4_sec_0001.jpg,4,212.5262,117.0407,167.9919
M_158_3,M_158_3.mp4_sec_0001.jpg,5,209.5905,111.0451,162.4287
M_158_3,M_158_3.mp4_sec_0001.jpg,6,212.6364,118.9704,169.9749
M_158_3,M_158_3.mp4_sec_0001.jpg,7,211.8396,112.1973,165.5987
M_158_3,M_158_3.mp4_sec_0001.jpg,8,209.425,110.8145,162.4331
M_158_3,M_158_3.mp4_sec_0001.jpg,9,210.7369,112.5181,163.7288
M_158_3,M_158_3.mp4_sec_0001.jpg,10,212.02,111.6179,165.7539
M_158_3,M_158_3.mp4_sec_0002.jpg,1,211.4457,113.4316,164.082
M_158_3,M_158_3.mp4_sec_0002.jpg,2,211.8647,113.1641,165.2003
M_158_3,M_158_3.mp4_sec_0002.jpg,3,210.8817,111.9593,163.7324
M_158_3,M_158_3.mp4_sec_0002.jpg,4,211.7369,112.238,165.4715
M_158_3,M_158_3.mp4_sec_0002.jpg,5,211.7228,112.2949,165.4494
M_158_3,M_158_3.mp4_sec_0002.jpg,6,211.1596,113.1596,164.1596
M_158_3,M_158_3.mp4_sec_0002.jpg,7,209.0924,110.8914,162.1574
M_158_3,M_158_3.mp4_sec_0002.jpg,8,211.7805,111.4435,165.5573
M_158_3,M_158_3.mp4_sec_0002.jpg,9,211.1552,113.1286,164.1685
M_158_3,M_158_3.mp4_sec_0002.jpg,10,211.7132,113.3718,164.8707
M_158_3,M_158_3.mp4_sec_0003.jpg,1,210.9638,112.912,163.9897
M_158_3,M_158_3.mp4_sec_0003.jpg,2,210.3141,113.4405,164.2454
M_158_3,M_158_3.mp4_sec_0003.jpg,3,212.2764,109.864,164.68
M_158_3,M_158_3.mp4_sec_0003.jpg,4,211.3932,112.5033,164.8307
M_158_3,M_158_3.mp4_sec_0003.jpg,5,209.0,111.0,162.0
M_158_3,M_158_3.mp4_sec_0003.jpg,6,211.3466,110.9128,165.0613
M_158_3,M_158_3.mp4_sec_0003.jpg,7,210.9845,112.9852,163.7443
M_158_3,M_158_3.mp4_sec_0003.jpg,8,210.6438,112.1826,163.7694
M_158_3,M_158_3.mp4_sec_0003.jpg,9,211.2047,110.6696,164.85
M_158_3,M_158_3.mp4_sec_0003.jpg,10,212.7494,118.7361,170.7295
M_158_3,M_158_3.mp4_sec_0004.jpg,1,211.1256,113.0458,164.1848
M_158_3,M_158_3.mp4_sec_0004.jpg,2,212.2365,111.677,165.8773
M_158_3,M_158_3.mp4_sec_0004.jpg,3,210.2387,110.082,164.1353
M_158_3,M_158_3.mp4_sec_0004.jpg,4,212.0,112.0,166.0
M_158_3,M_158_3.mp4_sec_0004.jpg,5,211.8256,112.1803,165.5669
M_158_3,M_158_3.mp4_sec_0004.jpg,6,212.3829,111.2121,165.6171
M_158_3,M_158_3.mp4_sec_0004.jpg,7,211.4087,113.4841,164.5174
M_158_3,M_158_3.mp4_sec_0004.jpg,8,210.932,110.2639,164.4885
M_158_3,M_158_3.mp4_sec_0004.jpg,9,212.0754,112.0606,166.0783
M_158_3,M_158_3.mp4_sec_0004.jpg,10,210.8041,110.2077,164.4065
M_158_3,M_158_3.mp4_sec_0005.jpg,1,212.1116,113.7554,166.0843
M_158_3,M_158_3.mp4_sec_0005.jpg,2,210.0251,112.034,163.034
M_158_3,M_158_3.mp4_sec_0005.jpg,3,209.9608,112.8285,163.8736
M_158_3,M_158_3.mp4_sec_0005.jpg,4,211.9453,111.9453,165.9453
M_158_3,M_158_3.mp4_sec_0005.jpg,5,210.238,109.8788,163.9985
M_158_3,M_158_3.mp4_sec_0005.jpg,6,210.9542,111.7243,164.5395
M_158_3,M_158_3.mp4_sec_0005.jpg,7,212.0015,114.9298,165.8987
M_158_3,M_158_3.mp4_sec_0005.jpg,8,211.6268,111.6888,165.5883
M_158_3,M_158_3.mp4_sec_0005.jpg,9,210.3932,112.2809,163.4494
M_158_3,M_158_3.mp4_sec_0005.jpg,10,211.1131,111.6186,164.8381
M_158_3,M_158_3.mp4_sec_0006.jpg,1,210.4797,112.8795,163.7982
M_158_3,M_158_3.mp4_sec_0006.jpg,2,211.816,111.816,165.816
M_158_3,M_158_3.mp4_sec_0006.jpg,3,211.1959,112.3607,164.8182
M_158_3,M_158_3.mp4_sec_0006.jpg,4,211.2602,113.2217,164.1885
M_158_3,M_158_3.mp4_sec_0006.jpg,5,211.6585,111.6674,165.6541
M_158_3,M_158_3.mp4_sec_0006.jpg,6,211.5721,112.1412,165.2557
M_158_3,M_158_3.mp4_sec_0006.jpg,7,211.0902,113.0902,163.9956
M_158_3,M_158_3.mp4_sec_0006.jpg,8,211.8448,112.3917,165.5758
M_158_3,M_158_3.mp4_sec_0006.jpg,9,210.4412,110.6541,164.3348
M_158_3,M_158_3.mp4_sec_0006.jpg,10,211.0303,112.9845,164.0096
M_158_3,M_158_3.mp4_sec_0007.jpg,1,214.3769,116.1353,167.5647
M_158_3,M_158_3.mp4_sec_0007.jpg,2,211.1486,113.1486,163.8411
M_158_3,M_158_3.mp4_sec_0007.jpg,3,212.8271,114.1116,166.1914
M_158_3,M_158_3.mp4_sec_0007.jpg,4,210.8869,112.8832,163.8943
M_158_3,M_158_3.mp4_sec_0007.jpg,5,211.711,110.5018,164.9098
M_158_3,M_158_3.mp4_sec_0007.jpg,6,212.0273,111.986,166.0007
M_158_3,M_158_3.mp4_sec_0007.jpg,7,211.0599,112.408,164.4568
M_158_3,M_158_3.mp4_sec_0007.jpg,8,210.5277,110.7768,164.3644
M_158_3,M_158_3.mp4_sec_0007.jpg,9,212.6504,111.3481,165.7886
M_158_3,M_158_3.mp4_sec_0007.jpg,10,212.6127,111.6977,166.003
M_158_3,M_158_3.mp4_sec_0008.jpg,1,211.7886,112.8411,165.2476
M_158_3,M_158_3.mp4_sec_0008.jpg,2,211.8404,112.5647,165.4782
M_158_3,M_158_3.mp4_sec_0008.jpg,3,211.9808,111.762,166.2025
M_158_3,M_158_3.mp4_sec_0008.jpg,4,210.7524,113.0207,163.9933
M_158_3,M_158_3.mp4_sec_0008.jpg,5,213.2779,115.8337,167.9727
M_158_3,M_158_3.mp4_sec_0008.jpg,6,211.1279,112.4494,164.4597
M_158_3,M_158_3.mp4_sec_0008.jpg,7,210.5743,111.5868,164.0532
M_158_3,M_158_3.mp4_sec_0008.jpg,8,211.4967,111.2387,165.3267
M_158_3,M_158_3.mp4_sec_0008.jpg,9,210.8544,113.2491,164.1729
M_158_3,M_158_3.mp4_sec_0008.jpg,10,210.2313,110.0872,164.1353
M_158_3,M_158_3.mp4_sec_0009.jpg,1,211.4612,113.4656,164.8943
M_158_3,M_158_3.mp4_sec_0009.jpg,2,211.997,112.0237,165.932
M_158_3,M_158_3.mp4_sec_0009.jpg,3,213.4642,119.0414,170.7827
M_158_3,M_158_3.mp4_sec_0009.jpg,4,210.9941,112.9941,163.9941
M_158_3,M_158_3.mp4_sec_0009.jpg,5,212.0,112.0,166.0
M_158_3,M_158_3.mp4_sec_0009.jpg,6,211.8344,113.8381,165.6179
M_158_3,M_158_3.mp4_sec_0009.jpg,7,211.2047,112.7169,164.4043
M_158_3,M_158_3.mp4_sec_0009.jpg,8,212.0687,111.5617,165.7332
M_158_3,M_158_3.mp4_sec_0009.jpg,9,212.0044,111.9283,165.9542
M_158_3,M_158_3.mp4_sec_0009.jpg,10,211.0,113.0,164.0
M_158_3,M_158_3.mp4_sec_0010.jpg,1,212.5233,111.731,165.9941
M_158_3,M_158_3.mp4_sec_0010.jpg,2,211.014,113.0052,164.0096
M_158_3,M_158_3.mp4_sec_0010.jpg,3,211.6681,111.6681,165.6681
M_158_3,M_158_3.mp4_sec_0010.jpg,4,210.6711,112.2927,163.8322
M_158_3,M_158_3.mp4_sec_0010.jpg,5,210.9335,111.1907,164.7975
M_158_3,M_158_3.mp4_sec_0010.jpg,6,212.065,112.0118,166.0296
M_158_3,M_158_3.mp4_sec_0010.jpg,7,210.8093,112.9586,163.9446
M_158_3,M_158_3.mp4_sec_0010.jpg,8,211.9867,111.9867,165.9867
M_158_3,M_158_3.mp4_sec_0010.jpg,9,212.3592,111.4235,165.7369
M_158_3,M_158_3.mp4_sec_0010.jpg,10,210.915,112.915,163.915
M_158_3,M_158_3.mp4_sec_0011.jpg,1,209.014,110.9372,162.0525
M_158_3,M_158_3.mp4_sec_0011.jpg,2,209.1168,110.8344,162.2506
M_158_3,M_158_3.mp4_sec_0011.jpg,3,209.8766,110.7162,163.4383
M_158_3,M_158_3.mp4_sec_0011.jpg,4,212.578,111.6098,166.1715
M_158_3,M_158_3.mp4_sec_0011.jpg,5,211.898,111.1833,165.4235
M_158_3,M_158_3.mp4_sec_0011.jpg,6,213.2624,110.9084,165.6962
M_158_3,M_158_3.mp4_sec_0011.jpg,7,210.7627,110.7657,164.7657
M_158_3,M_158_3.mp4_sec_0011.jpg,8,209.9586,110.6563,163.5447
M_158_3,M_158_3.mp4_sec_0011.jpg,9,208.9815,110.9815,161.9815
M_158_3,M_158_3.mp4_sec_0011.jpg,10,212.3052,111.7154,165.912
M_158_3,M_158_3.mp4_sec_0012.jpg,1,212.898,119.088,170.3725
M_158_3,M_158_3.mp4_sec_0012.jpg,2,211.15,112.9061,164.272
M_158_3,M_158_3.mp4_sec_0012.jpg,3,211.4013,113.6083,164.5322
M_158_3,M_158_3.mp4_sec_0012.jpg,4,212.2328,111.8707,166.0281
M_158_3,M_158_3.mp4_sec_0012.jpg,5,212.7007,115.9512,166.9948
M_158_3,M_158_3.mp4_sec_0012.jpg,6,211.8788,114.7317,166.1803
M_158_3,M_158_3.mp4_sec_0012.jpg,7,211.5588,112.9135,165.3769
M_158_3,M_158_3.mp4_sec_0012.jpg,8,213.5654,119.1589,170.7827
M_158_3,M_158_3.mp4_sec_0012.jpg,9,212.9357,118.9209,170.9047
M_158_3,M_158_3.mp4_sec_0012.jpg,10,210.8086,111.286,164.5551
M_158_3,M_158_3.mp4_sec_0013.jpg,1,209.9608,111.9608,162.9254
M_158_3,M_158_3.mp4_sec_0013.jpg,2,211.7627,113.7938,163.2461
M_158_3,M_158_3.mp4_sec_0013.jpg,3,210.7177,111.9534,163.3503
M_158_3,M_158_3.mp4_sec_0013.jpg,4,209.3067,110.6948,162.6053
M_158_3,M_158_3.mp4_sec_0013.jpg,5,210.4789,110.68,164.3237
M_158_3,M_158_3.mp4_sec_0013.jpg,6,211.1035,113.1183,164.0961
M_158_3,M_158_3.mp4_sec_0013.jpg,7,209.9202,111.5299,163.1064
M_158_3,M_158_3.mp4_sec_0013.jpg,8,211.02,111.4191,164.7435
M_158_3,M_158_3.mp4_sec_0013.jpg,9,212.0096,112.0096,166.0096
M_158_3,M_158_3.mp4_sec_0013.jpg,10,211.0724,113.0724,164.0724
M_158_3,M_158_3.mp4_sec_0014.jpg,1,211.439,113.5078,164.5344
M_158_3,M_158_3.mp4_sec_0014.jpg,2,211.5891,111.4967,165.524
M_158_3,M_158_3.mp4_sec_0014.jpg,3,211.1057,112.2853,164.51
M_158_3,M_158_3.mp4_sec_0014.jpg,4,211.3599,111.4752,165.2949
M_158_3,M_158_3.mp4_sec_0014.jpg,5,210.0569,113.8381,164.612
M_158_3,M_158_3.mp4_sec_0014.jpg,6,209.4922,111.4205,162.4671
