,VDO,L*,a*,b*,File_Name,Crop_Index,R,G,B,L_cal,a_cal,b_cal
202,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0009.jpg,3,181.3981,0.1323,23.7246,39.52,64.56,35.63
203,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0009.jpg,4,181.1064,0.1183,23.7963,39.46,64.5,35.51
204,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0009.jpg,5,181.6662,0.0701,22.6395,39.55,64.61,36.33
205,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0010.jpg,1,180.7136,0.16,25.6539,39.41,64.46,34.32
206,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0010.jpg,2,181.4161,2.7688,28.8595,39.86,63.94,32.91
207,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0010.jpg,3,181.4435,3.3442,29.7992,39.94,63.81,32.43
208,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0010.jpg,4,179.9544,0.4769,28.1232,39.33,64.28,32.68
209,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0010.jpg,5,181.7233,0.079,21.5961,39.55,64.59,36.96
210,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0011.jpg,1,183.0336,2.1316,24.9505,40.06,64.37,35.57
211,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0011.jpg,2,180.0807,0.1227,23.7616,39.26,64.27,35.26
212,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0011.jpg,3,179.8184,0.6199,27.9233,39.31,64.2,32.78
213,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0011.jpg,4,180.481,8.1883,34.3326,40.31,62.32,30.05
214,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0011.jpg,5,181.912,0.0885,21.7378,39.59,64.63,36.93
215,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0012.jpg,1,181.3428,0.1057,23.8297,39.51,64.56,35.56
216,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0012.jpg,2,181.5606,3.9084,32.9434,40.06,63.78,30.65
217,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0012.jpg,3,180.4076,0.3023,25.7499,39.37,64.35,34.2
218,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0012.jpg,4,181.8852,0.1586,25.0801,39.63,64.71,34.97
219,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0012.jpg,5,181.4819,0.1612,22.7472,39.53,64.54,36.23
220,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0013.jpg,1,180.1626,0.1049,24.6751,39.29,64.32,34.74
221,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0013.jpg,2,180.709,0.6508,24.3898,39.45,64.27,35.12
222,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0013.jpg,3,180.2271,0.0449,24.7909,39.29,64.36,34.68
223,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0013.jpg,4,180.2254,0.0699,24.7574,39.3,64.35,34.71
224,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0013.jpg,5,181.0304,1.9635,27.5946,39.69,64.05,33.46
225,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0014.jpg,1,179.9716,0.0742,24.246,39.24,64.28,34.94
226,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0014.jpg,2,181.3326,0.1656,23.9342,39.51,64.54,35.5
227,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0014.jpg,3,181.9313,0.0416,21.9145,39.59,64.66,36.82
228,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0014.jpg,4,180.6531,3.7031,32.1841,39.85,63.61,30.83
229,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0014.jpg,5,180.4877,1.4945,26.5897,39.52,64.03,33.86
230,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0015.jpg,1,181.4789,0.1492,22.2908,39.52,64.53,36.5
231,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0015.jpg,2,181.8092,0.0904,22.2783,39.58,64.62,36.58
232,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0015.jpg,3,181.403,0.0682,24.3631,39.52,64.6,35.25
233,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0015.jpg,4,180.2882,1.2325,26.1277,39.45,64.05,34.05
234,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0015.jpg,5,179.9033,0.0611,23.9996,39.22,64.26,35.07
235,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0016.jpg,1,180.6416,2.8734,28.2819,39.71,63.71,33.06
236,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0016.jpg,2,180.1888,0.0985,23.9456,39.28,64.31,35.18
237,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0016.jpg,3,180.2253,3.7022,32.0718,39.77,63.5,30.78
238,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0016.jpg,4,180.2293,0.607,26.2447,39.37,64.24,33.89
239,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0016.jpg,5,181.7725,0.0696,21.7035,39.56,64.61,36.91
240,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0017.jpg,1,181.7852,0.0672,21.9835,39.57,64.62,36.75
241,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0017.jpg,2,182.8829,2.0255,25.3623,40.03,64.38,35.28
242,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0017.jpg,3,179.7413,0.2966,27.2094,39.25,64.25,33.15
243,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0017.jpg,4,179.6039,0.1146,26.0647,39.19,64.24,33.77
244,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0017.jpg,5,180.7077,0.2854,27.4371,39.45,64.48,33.27
245,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0018.jpg,1,180.9778,0.0842,22.1929,39.42,64.44,36.41
246,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0018.jpg,2,179.7035,0.0956,23.4434,39.18,64.18,35.34
247,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0018.jpg,3,179.3251,0.1734,26.0363,39.14,64.16,33.72
248,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0018.jpg,4,182.2185,3.0414,26.3147,40.01,63.95,34.66
249,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0018.jpg,5,180.3984,0.5861,28.4297,39.43,64.36,32.63
250,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0019.jpg,1,181.7544,3.5372,29.243,40.01,63.8,32.86
251,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0019.jpg,2,180.7513,0.0722,22.2159,39.37,64.39,36.34
252,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0019.jpg,3,178.8775,0.2077,25.7498,39.06,64.04,33.77
253,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0019.jpg,4,180.7636,0.0767,21.9359,39.37,64.38,36.51
254,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0019.jpg,5,179.072,0.8679,26.9659,39.18,63.92,33.18
255,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0020.jpg,1,180.8833,16.7771,44.4432,41.41,60.41,25.2
256,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0020.jpg,2,182.0731,0.7088,22.9313,39.7,64.52,36.34
257,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0020.jpg,3,180.8007,0.1465,22.3815,39.39,64.38,36.26
258,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0020.jpg,4,180.7141,0.1308,23.596,39.38,64.41,35.53
259,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0020.jpg,5,180.2159,0.1438,24.0106,39.29,64.3,35.15
260,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0021.jpg,1,182.1703,3.0033,27.0708,40.01,63.98,34.2
261,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0021.jpg,2,180.5139,4.8947,30.8198,39.93,63.16,31.75
262,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0021.jpg,3,180.1006,0.1042,25.7278,39.29,64.34,34.1
263,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0021.jpg,4,181.2085,0.1126,22.8812,39.47,64.5,36.08
264,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0021.jpg,5,180.9598,0.0993,23.5692,39.43,64.47,35.61
265,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0022.jpg,1,180.7469,0.0716,22.2016,39.37,64.39,36.35
266,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0022.jpg,2,180.6683,0.1438,23.7335,39.38,64.4,35.44
267,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0022.jpg,3,180.924,14.583,42.3564,41.16,60.93,26.18
268,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0022.jpg,4,181.1049,0.0456,21.7958,39.43,64.47,36.67
269,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0022.jpg,5,179.6656,1.9335,26.8751,39.41,63.72,33.52
270,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0023.jpg,1,180.404,0.241,22.932,39.33,64.28,35.85
271,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0023.jpg,2,179.7213,16.733,42.472,41.16,60.03,26.05
272,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0023.jpg,3,180.6623,0.1338,23.1297,39.37,64.38,35.79
273,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0023.jpg,4,179.6104,0.0406,24.0951,39.16,64.2,34.93
274,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0023.jpg,5,179.5675,0.1041,23.0667,39.15,64.14,35.53
275,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0024.jpg,1,178.935,2.4835,29.7736,39.36,63.49,31.66
276,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0024.jpg,2,180.4668,1.7262,26.9364,39.54,63.97,33.67
277,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0024.jpg,3,179.7718,0.2339,23.0154,39.2,64.14,35.63
278,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0024.jpg,4,181.7328,0.9141,23.1445,39.66,64.38,36.15
279,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0024.jpg,5,181.0604,2.8621,27.5048,39.78,63.78,33.63
280,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0025.jpg,1,181.0508,0.0489,21.1753,39.41,64.43,37.02
281,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0025.jpg,2,179.9437,3.6489,32.4997,39.72,63.47,30.45
282,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0025.jpg,3,180.3399,0.2706,26.6749,39.36,64.38,33.63
283,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0025.jpg,4,180.8419,5.1898,30.636,40.02,63.15,31.98
284,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0025.jpg,5,179.6727,0.1294,24.0206,39.18,64.19,35.0
285,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0026.jpg,1,180.4398,0.0817,22.0979,39.31,64.31,36.33
286,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0026.jpg,2,180.3101,0.0868,21.801,39.28,64.27,36.47
287,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0026.jpg,3,180.2027,3.504,31.8506,39.74,63.55,30.89
288,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0026.jpg,4,179.531,0.1519,25.5359,39.18,64.2,34.07
289,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0026.jpg,5,180.3654,0.0927,23.336,39.31,64.33,35.58
290,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0027.jpg,1,179.8959,0.1537,25.246,39.25,64.27,34.34
291,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0027.jpg,2,180.3512,0.1852,23.5233,39.32,64.31,35.48
292,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0027.jpg,3,180.6546,0.2281,25.8004,39.41,64.43,34.22
293,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0027.jpg,4,180.6863,0.1936,25.4722,39.41,64.44,34.42
294,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0027.jpg,5,180.9765,0.075,22.1949,39.41,64.44,36.41
295,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0028.jpg,1,180.1577,0.9696,26.6172,39.4,64.12,33.69
296,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0028.jpg,2,180.9329,0.1329,22.0465,39.41,64.41,36.49
297,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0028.jpg,3,179.762,0.0851,25.5791,39.22,64.27,34.1
298,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0028.jpg,4,180.0024,0.0899,23.1537,39.23,64.24,35.59
299,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0028.jpg,5,180.9753,4.7898,30.8623,40.01,63.3,31.84
300,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0029.jpg,1,180.2993,0.1216,22.085,39.28,64.27,36.3
301,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0029.jpg,2,178.7311,0.33,27.2368,39.06,64.02,32.86
302,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0029.jpg,3,178.7139,1.1081,27.587,39.14,63.79,32.74
303,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0029.jpg,4,180.0491,0.7773,26.0381,39.35,64.14,33.98
304,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0029.jpg,5,181.6176,0.0941,21.4859,39.53,64.56,36.99
305,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0030.jpg,1,180.4758,0.0771,22.9448,39.32,64.35,35.84
306,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0030.jpg,2,179.1006,0.6606,26.4844,39.16,63.97,33.45
307,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0030.jpg,3,179.1242,0.0777,25.7919,39.09,64.14,33.8
308,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0030.jpg,4,181.5105,3.6075,29.5944,39.98,63.74,32.6
309,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0030.jpg,5,180.8522,0.058,22.2597,39.39,64.42,36.34
310,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0031.jpg,1,179.9429,0.2306,26.7612,39.28,64.31,33.46
311,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0031.jpg,2,181.3235,0.2136,22.3465,39.5,64.48,36.43
312,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0031.jpg,3,181.9385,0.1048,23.8459,39.62,64.7,35.7
313,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0031.jpg,4,180.9679,0.1636,26.1035,39.47,64.53,34.12
314,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0031.jpg,5,180.3036,12.1586,38.6108,40.75,61.3,27.94
315,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0032.jpg,1,181.0799,0.5566,28.8476,39.56,64.53,32.57
316,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0032.jpg,2,182.0238,16.9037,44.4701,41.63,60.66,25.51
317,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0032.jpg,3,182.3889,13.7588,41.5487,41.34,61.49,26.95
318,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0032.jpg,4,181.9991,0.1154,22.3384,39.62,64.66,36.6
319,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0032.jpg,5,182.2406,15.9179,43.6219,41.56,60.95,25.95
320,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0033.jpg,1,182.9533,10.5071,37.4843,41.06,62.37,29.12
321,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0033.jpg,2,181.7691,5.1062,34.3846,40.25,63.53,29.99
322,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0033.jpg,3,182.5299,3.8834,30.3395,40.21,63.91,32.46
323,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0033.jpg,4,180.3992,0.0798,25.4031,39.34,64.41,34.37
324,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0033.jpg,5,180.2601,0.057,25.1013,39.3,64.37,34.51
325,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0034.jpg,1,180.8722,0.3279,27.8729,39.49,64.52,33.06
326,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0034.jpg,2,180.6962,9.4317,36.1101,40.51,62.08,29.2
327,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0034.jpg,3,181.693,0.2738,26.2851,39.62,64.67,34.22
328,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0034.jpg,4,182.6106,3.1515,26.7191,40.11,64.02,34.54
329,M_136_2,34.6,31.67,16.19,M_136_2.mp4_sec_0034.jpg,5,181.3116,0.6223,24.5042,39.56,64.42,35.21
330,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0000.jpg,1,181.7057,0.1303,23.4436,39.58,64.62,35.88
331,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0000.jpg,2,180.684,0.2492,24.6508,39.4,64.4,34.91
332,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0000.jpg,3,179.6035,0.672,26.9137,39.26,64.1,33.33
333,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0000.jpg,4,181.9786,0.0719,22.1869,39.61,64.66,36.68
334,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0000.jpg,5,183.2296,2.7419,25.6809,40.17,64.25,35.26
335,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0001.jpg,1,181.6921,0.0791,22.4943,39.56,64.61,36.43
336,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0001.jpg,2,181.3841,3.7034,32.3433,40.0,63.78,30.94
337,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0001.jpg,3,180.2293,0.1153,25.8169,39.31,64.37,34.09
338,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0001.jpg,4,181.7711,0.0838,21.8209,39.57,64.6,36.84
339,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0001.jpg,5,182.2437,13.4039,41.0515,41.27,61.53,27.16
340,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0002.jpg,1,181.4729,0.118,23.3167,39.53,64.57,35.89
341,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0002.jpg,2,183.3995,2.925,26.6279,40.23,64.27,34.77
342,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0002.jpg,3,182.2729,9.0788,35.9547,40.77,62.55,29.67
343,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0002.jpg,4,180.0577,0.1827,25.7338,39.29,64.31,34.1
344,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0002.jpg,5,181.4684,0.1145,22.7047,39.52,64.55,36.25
345,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0003.jpg,1,182.0086,6.5438,33.4451,40.42,63.13,30.79
346,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0003.jpg,2,180.5126,0.7068,24.5207,39.42,64.21,35.0
347,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0003.jpg,3,181.1866,0.1051,23.8071,39.48,64.53,35.53
348,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0003.jpg,4,181.7615,0.126,23.1005,39.58,64.63,36.1
349,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0003.jpg,5,179.9634,0.1181,23.0055,39.23,64.22,35.67
350,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0004.jpg,1,182.27,8.485,35.2236,40.7,62.69,30.03
351,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0004.jpg,2,179.6718,0.3661,26.6099,39.24,64.2,33.49
352,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0004.jpg,3,181.7352,0.0923,22.2139,39.56,64.6,36.6
353,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0004.jpg,4,181.6824,0.0993,22.2676,39.56,64.59,36.56
354,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0004.jpg,5,181.1179,3.7291,32.115,39.95,63.7,31.01
355,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0005.jpg,1,180.794,0.1017,22.6443,39.39,64.4,36.1
356,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0005.jpg,2,180.6769,3.7722,32.7444,39.87,63.61,30.51
357,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0005.jpg,3,181.3378,3.7388,30.2296,39.96,63.68,32.19
358,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0005.jpg,4,181.7799,0.1858,26.2365,39.63,64.71,34.26
359,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0005.jpg,5,180.9901,0.1672,26.3844,39.48,64.55,33.96
360,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0006.jpg,1,181.1968,0.0785,22.3658,39.46,64.49,36.37
361,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0006.jpg,2,181.6824,0.1851,23.1109,39.57,64.59,36.08
362,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0006.jpg,3,181.1097,0.0896,24.5972,39.47,64.54,35.04
363,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0006.jpg,4,182.0115,0.1322,23.9756,39.64,64.71,35.65
364,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0006.jpg,5,181.1032,0.4334,26.9953,39.53,64.51,33.66
365,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0007.jpg,1,182.024,11.6205,39.3761,41.03,61.91,27.88
366,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0007.jpg,2,180.397,0.0772,25.2303,39.34,64.4,34.47
367,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0007.jpg,3,181.3357,0.1418,23.6968,39.51,64.55,35.64
368,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0007.jpg,4,180.5317,1.9087,28.6425,39.6,63.99,32.7
369,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0007.jpg,5,182.0848,12.9275,40.846,41.19,61.62,27.18
370,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0008.jpg,1,180.1575,0.2152,24.7661,39.3,64.29,34.7
371,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0008.jpg,2,180.9179,0.5306,27.3868,39.51,64.45,33.39
372,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0008.jpg,3,180.5775,0.0892,23.2859,39.35,64.38,35.67
373,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0008.jpg,4,181.7577,1.6161,26.3577,39.78,64.28,34.35
374,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0008.jpg,5,181.4172,0.1154,22.9571,39.51,64.55,36.09
375,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0009.jpg,1,181.5705,17.1423,44.5989,41.57,60.49,25.34
376,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0009.jpg,2,179.4079,0.3291,26.9925,39.19,64.16,33.19
377,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0009.jpg,3,182.1866,11.7101,39.6612,41.07,61.94,27.77
378,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0009.jpg,4,179.8427,0.1282,25.7839,39.24,64.28,34.0
379,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0009.jpg,5,179.3104,0.4101,26.891,39.18,64.11,33.23
380,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0010.jpg,1,182.1813,0.5079,22.7626,39.7,64.6,36.45
381,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0010.jpg,2,181.607,1.2929,24.5523,39.69,64.28,35.33
382,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0010.jpg,3,181.3128,0.1156,23.5406,39.5,64.54,35.72
383,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0010.jpg,4,181.8075,0.1082,22.0527,39.58,64.61,36.72
384,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0010.jpg,5,181.4915,0.1209,22.619,39.52,64.55,36.31
385,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0011.jpg,1,180.9306,0.151,23.4829,39.43,64.44,35.65
386,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0011.jpg,2,182.5882,3.2617,27.1957,40.12,64.0,34.26
387,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0011.jpg,3,182.5583,8.342,35.8443,40.74,62.83,29.73
388,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0011.jpg,4,180.5988,0.9122,25.7459,39.47,64.21,34.32
389,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0011.jpg,5,181.3662,4.4686,30.3153,40.05,63.47,32.23
390,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0012.jpg,1,180.119,17.6611,43.7226,41.34,59.93,25.53
391,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0012.jpg,2,182.1746,0.6006,23.3286,39.72,64.58,36.12
392,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0012.jpg,3,181.1086,0.1239,23.6901,39.46,64.5,35.58
393,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0012.jpg,4,181.6991,0.0821,24.0509,39.58,64.66,35.52
394,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0012.jpg,5,181.5817,0.0974,23.6492,39.55,64.61,35.72
395,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0013.jpg,1,181.8516,11.6,39.4086,40.99,61.87,27.81
396,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0013.jpg,2,180.7383,0.1238,26.2114,39.42,64.5,33.99
397,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0013.jpg,3,181.0729,0.1005,23.9201,39.45,64.51,35.43
398,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0013.jpg,4,181.1573,0.0923,23.7912,39.47,64.52,35.53
399,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0013.jpg,5,180.3782,0.548,27.0441,39.4,64.31,33.45
400,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0014.jpg,1,181.1542,3.232,32.7401,39.91,63.88,30.58
401,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0014.jpg,2,180.8479,17.0171,43.9203,41.41,60.31,25.53
402,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0014.jpg,3,180.0308,0.0853,22.417,39.23,64.23,36.03
403,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0014.jpg,4,181.0952,0.3079,26.5675,39.51,64.53,33.9
404,M_136_3,34.61,31.7,16.24,M_136_3.mp4_sec_0014.jpg,5,180.3339,0.1589,22.6968,39.3,64.28,35.96
